generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name,run2_status
gen-1773154018-w27kB4Za9orTTT37YvGb,3/10/2026 14:46,0.002576,,,,0,624,106,64,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3450,3381,Github,mud_parser_2,run2_keep
gen-1773154018-jdgtZ6aqoBFdpV4IQOAx,3/10/2026 14:46,0.000088,,,,0,102,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,703,613,Github,mud_parser_3_classifier,classifier
gen-1773154017-oDsOYwklIcg2AtL9gRV5,3/10/2026 14:46,0.000263,,,0,0,294,29,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1937,1472,Github,mud_parser_3,run2_keep
gen-1773154016-DvqKauEcYgC3yQ0obSpt,3/10/2026 14:46,0.000086,,,,0,95,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,935,807,Github,mud_parser_3_classifier,classifier
gen-1773154016-b4y4vfrdR3Bf4ku6ZTwB,3/10/2026 14:46,0.000353,,,0,0,485,74,0,80,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1534,413,Github,mud_parser_3,run2_keep
gen-1773154015-1EoONtD8Tnmdb78O8AT6,3/10/2026 14:46,0.000307,,,0,0,467,49,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1294,579,Github,mud_parser_3,run2_keep
gen-1773154014-T6o1bbIIZfCYzm4reWIZ,3/10/2026 14:46,0.000495,,,0,0,551,55,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1869,863,Github,mud_parser_3,run2_keep
gen-1773154013-bNZh3aMYGUSR2KMrHTbd,3/10/2026 14:46,0.002488,,,,0,662,95,72,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4273,4197,Github,mud_parser_2,run2_keep
gen-1773154012-MzE8ZuroJukyf3j1eyqy,3/10/2026 14:46,0.000264,,,0,0,406,41,0,80,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,2324,1236,Github,mud_parser_3,run2_keep
gen-1773154012-8FRuGjqaGXfRviIVyzE5,3/10/2026 14:46,0.000428,,,0,0,546,28,0,0,qwen/qwen3.5-397b-a17b-20260216,Together,standard,FALSE,TRUE,,stop,stop,2479,556,Github,mud_parser_3,run2_keep
gen-1773154010-MFOdOV4gJWLe31afsLGx,3/10/2026 14:46,0.000243,,,0,0,366,40,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1412,561,Github,mud_parser_3,run2_keep
gen-1773154010-q2BjnGECL9vVa6MITYku,3/10/2026 14:46,0.00031,,,0,0,574,37,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,1785,1214,Github,mud_parser_3,run2_keep
gen-1773154009-IJczmM68H5zIOyilpLEa,3/10/2026 14:46,0.002633,,,,0,641,108,88,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4267,4200,Github,mud_parser_2,run2_keep
gen-1773154009-iacVMsXetQ0xGRCozN2O,3/10/2026 14:46,0.000254,,,0,0,347,54,0,80,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1182,386,Github,mud_parser_3,run2_keep
gen-1773154008-1SkHbG0JpOUl1WwVmJuH,3/10/2026 14:46,0.000419,,,0,0,533,36,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1742,1117,Github,mud_parser_3,run2_keep
gen-1773154006-W0jYf99ziUfrZbnfVWYZ,3/10/2026 14:46,0.00295,,,,0,614,134,116,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3078,3022,Github,mud_parser_2,run2_keep
gen-1773154005-wB3k6Mfn6WmFJO4HeYYO,3/10/2026 14:46,0.00043,,,0,0,525,32,0,0,qwen/qwen3.5-397b-a17b-20260216,Together,standard,FALSE,TRUE,,stop,stop,2799,356,Github,mud_parser_3,run2_keep
gen-1773154005-4zN7UE2NrS3As946RgCm,3/10/2026 14:46,0.000086,,,,0,93,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,878,760,Github,mud_parser_2_classifier,classifier
gen-1773154004-Ctlp5qd4nAGh7zASFBhn,3/10/2026 14:46,0.000194,,,0,0,275,38,0,80,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,4764,4259,Github,mud_parser_3,run2_keep
gen-1773154003-caZ76hnVPUVAEPFfdkct,3/10/2026 14:46,0.000283,,,0,0,523,34,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,1631,1113,Github,mud_parser_3,run2_keep
gen-1773154003-q1L2qGPRPEvfwjTkOOCt,3/10/2026 14:46,0.000089,,,,0,105,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,840,777,Github,mud_parser_3_classifier,classifier
gen-1773154002-aW4fAhHkDyeywTJrM9kS,3/10/2026 14:46,0.002752,,,,0,549,128,36,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,2956,2829,Github,mud_parser_2,run2_keep
gen-1773154001-6ZSoCkl9ARBkzYlvj2b8,3/10/2026 14:46,0.00042,,,0,0,522,38,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1937,1286,Github,mud_parser_3,run2_keep
gen-1773154000-gAEJ1eo7k9rcsegSozLr,3/10/2026 14:46,0.000425,,,0,0,628,74,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,2687,548,Github,mud_parser_3,run2_keep
gen-1773153999-kZL3lxRfnMEJG52aUOLZ,3/10/2026 14:46,0.000088,,,,0,103,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,754,669,Github,mud_parser_3_classifier,classifier
gen-1773153999-riYhACHOPVC0qlP0aS8s,3/10/2026 14:46,0.000274,,,0,0,535,28,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,2158,1681,Github,mud_parser_3,run2_keep
gen-1773153998-J5QZTDItC4m35JTs7les,3/10/2026 14:46,0.000088,,,,0,103,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,770,655,Github,mud_parser_3_classifier,classifier
gen-1773153997-LPI24hk8O1GHAs6enBVq,3/10/2026 14:46,0.000399,,,0,0,568,77,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1711,444,Github,mud_parser_3,run2_keep
gen-1773153997-nuhYN4h2WQaPq69EiiP2,3/10/2026 14:46,0.003017,,,,0,540,148,97,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4561,4486,Github,mud_parser_2,run2_keep
gen-1773153996-XWlIBGYxHy4uwYXS6G23,3/10/2026 14:46,0.000089,,,,0,105,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,809,742,Github,mud_parser_3_classifier,classifier
gen-1773153996-OBnoaQEJzMIMmj3he4Z9,3/10/2026 14:46,0.00032,,,0,0,541,47,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,2022,1241,Github,mud_parser_3,run2_keep
gen-1773153996-meXfDu0SRzybOYhTp2Jy,3/10/2026 14:46,0.000097,,,,0,144,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,788,691,Github,mud_parser_2_classifier,classifier
gen-1773153995-KNWjaAcxEVBxmkxsVVZ0,3/10/2026 14:46,0.000362,,,0,0,517,69,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1545,522,Github,mud_parser_3,run2_keep
gen-1773153994-BaZoFCtZWFHWBfocOXSy,3/10/2026 14:46,0.002807,,,0,0,478,989,958,64,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,26584,1004,Github,mud_parser_3,discard
gen-1773153994-XYpSpJB05YzmiGUa5Mea,3/10/2026 14:46,0.000418,,,0,0,538,35,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1668,1170,Github,mud_parser_3,run2_keep
gen-1773153993-uLUEDa7358BquGlT7vd0,3/10/2026 14:46,0.000088,,,,0,100,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,924,858,Github,mud_parser_3_classifier,classifier
gen-1773153992-isLJ8yQKqzgdMuMejPK2,3/10/2026 14:46,0.0004,,,0,0,506,27,0,0,qwen/qwen3.5-397b-a17b-20260216,Novita,standard,FALSE,TRUE,,stop,stop,1723,1201,Github,mud_parser_3,run2_keep
gen-1773153992-0s2neJZIMRWx3aztQQP8,3/10/2026 14:46,0.003725,,,,0,553,197,68,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3576,3438,Github,mud_parser_2,run2_keep
gen-1773153992-K9EaYw3MBiqptcaGPz6I,3/10/2026 14:46,0.000352,,,0,0,506,66,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1422,435,Github,mud_parser_3,run2_keep
gen-1773153991-CZFRSdfRHiBjSqRTSCRo,3/10/2026 14:46,0.000338,,,0,0,586,30,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1198,604,Github,mud_parser_3,run2_keep
gen-1773153990-JyrOil0TKiZo4xYBRKFl,3/10/2026 14:46,0.000412,,,0,0,508,38,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1862,1144,Github,mud_parser_3,run2_keep
gen-1773153989-LV5Vp3uy3hDGRJxMZvBm,3/10/2026 14:46,0.000386,,,0,0,638,45,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1313,510,Github,mud_parser_3,run2_keep
gen-1773153989-pz3tDRg3L2RwITltcU5U,3/10/2026 14:46,0.00042,,,0,0,541,35,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1606,1027,Github,mud_parser_3,run2_keep
gen-1773153987-30IgJp9cFSUVBCe96oKp,3/10/2026 14:46,0.001967,,,,0,516,76,56,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4399,4363,Github,mud_parser_2,run2_keep
gen-1773153987-O9mFIVoTKyAIGq0tUmY0,3/10/2026 14:46,0.000275,,,0,0,527,30,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,1687,1197,Github,mud_parser_3,run2_keep
gen-1773153986-YOm6qifusdZn3tNQxScv,3/10/2026 14:46,0.000084,,,,0,93,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,964,870,Github,mud_parser_3_classifier,classifier
gen-1773153985-rPnej7ZTct9ga5N4f1zE,3/10/2026 14:46,0.000388,,,0,0,636,47,0,0,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,4311,456,Github,mud_parser_3,run2_keep
gen-1773153984-lO4HNuBQlD6UX8SvKMUl,3/10/2026 14:46,0.000415,,,0,0,513,38,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1882,1217,Github,mud_parser_3,run2_keep
gen-1773153983-tlEG569Tgyh7uP5q3trE,3/10/2026 14:46,0.000402,,,0,0,678,42,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1263,597,Github,mud_parser_3,run2_keep
gen-1773153983-b3lYbnhfglyD8AKhk4t2,3/10/2026 14:46,0.002339,,,,0,577,95,73,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4053,3999,Github,mud_parser_2,run2_keep
gen-1773153982-iJ5ejUvWtfmaT7aJFDtH,3/10/2026 14:46,0.000441,,,0,0,730,51,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1376,566,Github,mud_parser_3,run2_keep
gen-1773153982-MSTTtluTYwPYoeavmZEI,3/10/2026 14:46,0.000405,,,0,0,515,35,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,2044,1468,Github,mud_parser_3,run2_keep
gen-1773153980-7cCiA03WU5a9H0OjM4k4,3/10/2026 14:46,0.000419,,,0,0,700,46,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1388,508,Github,mud_parser_3,run2_keep
gen-1773153980-BYYHUVdqqisdkCWzhJRU,3/10/2026 14:46,0.000273,,,0,0,514,31,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,1470,967,Github,mud_parser_3,run2_keep
gen-1773153980-3fPShL9sevngnZMmTOu6,3/10/2026 14:46,0.000092,,,,0,118,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,691,592,Github,mud_parser_3_classifier,classifier
gen-1773153979-8MkxPISx3fy8jTypO4RE,3/10/2026 14:46,0.002945,,,,0,619,133,94,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3843,3769,Github,mud_parser_2,run2_keep
gen-1773153978-V6mf1MsPwVXdT7oVeZ7m,3/10/2026 14:46,0.00045,,,0,0,552,33,0,0,qwen/qwen3.5-397b-a17b-20260216,Together,standard,FALSE,TRUE,,stop,stop,2255,361,Github,mud_parser_3,run2_keep
gen-1773153977-Q4LSaQpSeWDrqu96rTHw,3/10/2026 14:46,0.000472,,,0,0,620,108,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,2587,507,Github,mud_parser_3,run2_keep
gen-1773153976-0ibsHBbTaMcw1TXgikwm,3/10/2026 14:46,0.000266,,,0,0,522,27,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,1689,1300,Github,mud_parser_3,run2_keep
gen-1773153976-CP9AJVUWbvKR1ZIN4M60,3/10/2026 14:46,0.000087,,,,0,97,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,860,799,Github,mud_parser_3_classifier,classifier
gen-1773153976-vFMhXnx6ZB2D8XZ396a4,3/10/2026 14:46,0.003227,,,,0,604,155,135,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3314,3268,Github,mud_parser_2,run2_keep
gen-1773153974-N6ZhQTuNrBDOGHo6yQfa,3/10/2026 14:46,0.000419,,,0,0,525,29,0,0,qwen/qwen3.5-397b-a17b-20260216,Novita,standard,FALSE,TRUE,,stop,stop,1498,992,Github,mud_parser_3,run2_keep
gen-1773153974-FVB5kdhDmxEAg0LXrbjG,3/10/2026 14:46,0.000403,,,0,0,626,60,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1521,501,Github,mud_parser_3,run2_keep
gen-1773153974-7FRFhbpzCrJmMX3v8Jxe,3/10/2026 14:46,0.000087,,,,0,98,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,657,540,Github,mud_parser_3_classifier,classifier
gen-1773153973-5bVGEvPhzsM75Bhi2njP,3/10/2026 14:46,0.00009,,,,0,109,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,705,623,Github,mud_parser_3_classifier,classifier
gen-1773153971-3FzPO7xJLsu3NSrKKK2I,3/10/2026 14:46,0.000456,,,0,0,485,46,0,0,qwen/qwen3.5-397b-a17b-20260216,Parasail,standard,FALSE,TRUE,,stop,stop,2003,383,Github,mud_parser_3,run2_keep
gen-1773153971-iL75C6Ti9L0NqKpE9Gen,3/10/2026 14:46,0.000395,,,0,0,574,72,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,2242,823,Github,mud_parser_3,run2_keep
gen-1773153971-aLdlw3IrTGpGj7ZSZBcP,3/10/2026 14:46,0.004522,,,,0,600,248,190,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4540,4181,Github,mud_parser_2,run2_keep
gen-1773153970-RaAgwgp9wzWkEljfVwCn,3/10/2026 14:46,0.000088,,,,0,103,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,717,653,Github,mud_parser_3_classifier,classifier
gen-1773153970-npAYfbNPNNAr3uE4KMG6,3/10/2026 14:46,0.000099,,,,0,146,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,753,600,Github,mud_parser_2_classifier,classifier
gen-1773153969-XcQkwI1yOT51O9BEDBBI,3/10/2026 14:46,0.000261,,,0,0,467,34,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,1856,1319,Github,mud_parser_3,run2_keep
gen-1773153968-LjroARKCxPYt44FeCM8B,3/10/2026 14:46,0.00038,,,0,0,587,58,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1682,420,Github,mud_parser_3,run2_keep
gen-1773153968-IXdBrKiTEamsOHrFsx6v,3/10/2026 14:46,0.00009,,,,0,110,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,736,640,Github,mud_parser_3_classifier,classifier
gen-1773153968-nbDigUYc2YjAE7rMgdnA,3/10/2026 14:46,0.000405,,,0,0,448,38,0,0,qwen/qwen3.5-397b-a17b-20260216,Novita,standard,FALSE,TRUE,,stop,stop,1552,578,Github,mud_parser_3,run2_keep
gen-1773153966-r0yyVEJsaeFSslGXdCUx,3/10/2026 14:46,0.002884,,,,0,536,139,59,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3425,3303,Github,mud_parser_2,run2_keep
gen-1773153966-06uTjpYbRQ0l5LOvZH9z,3/10/2026 14:46,0.000349,,,0,0,539,53,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1396,440,Github,mud_parser_3,run2_keep
gen-1773153966-rzX6FrZIHzvaPqf6hEjD,3/10/2026 14:46,0.000293,,,0,0,388,23,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1496,1029,Github,mud_parser_3,run2_keep
gen-1773153965-9w8z656PkEXIX659Wka7,3/10/2026 14:46,0.000338,,,0,0,590,29,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,831,440,Github,mud_parser_3,run2_keep
gen-1773153964-q0P7ZmaFgCzGq3tXHF0T,3/10/2026 14:46,0.000332,,,0,0,369,37,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1806,1224,Github,mud_parser_3,run2_keep
gen-1773153964-B2tun4N43s7n5vmXwr8e,3/10/2026 14:46,0.000397,,,0,0,648,49,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1348,659,Github,mud_parser_3,run2_keep
gen-1773153963-Y7XLmIA9wskMXcybAfir,3/10/2026 14:46,0.000091,,,,0,113,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,758,636,Github,mud_parser_3_classifier,classifier
gen-1773153962-31AwCYKSYVhJnMWPd063,3/10/2026 14:46,0.002418,,,,0,526,107,59,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3722,3581,Github,mud_parser_2,run2_keep
gen-1773153962-2I8xTDBdTPWCF1le5q4g,3/10/2026 14:46,0.000178,,,0,0,296,27,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,1850,1436,Github,mud_parser_3,run2_keep
gen-1773153962-CTW3wTmUmpmwYahtqbeM,3/10/2026 14:46,0.000096,,,,0,134,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,697,588,Github,mud_parser_2_classifier,classifier
gen-1773153961-30iqMmJxFj7mbdRttITj,3/10/2026 14:46,0.000444,,,0,0,637,84,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,2019,537,Github,mud_parser_3,run2_keep
gen-1773153960-xeL84X0VeCrJPq1WlfH9,3/10/2026 14:46,0.000312,,,0,0,628,29,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,1523,1114,Github,mud_parser_3,run2_keep
gen-1773153959-Fz5WyhpGDcgQ7oJOHqId,3/10/2026 14:46,0.000402,,,0,0,636,56,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1303,541,Github,mud_parser_3,run2_keep
gen-1773154077-6cYeOVodYVk023etxk37,3/10/2026 14:47,0.002892,,,,0,741,114,91,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4106,4039,Github,mud_parser_2,run2_keep
gen-1773154076-NW3Hcm8bQAMGL66FXlw8,3/10/2026 14:47,0.0001,,,,0,151,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,762,638,Github,mud_parser_2_classifier,classifier
gen-1773154076-eL3tO3ehT85rXh8s6Pia,3/10/2026 14:47,0.000667,,,0,0,893,147,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,3187,440,Github,mud_parser_3,run2_keep
gen-1773154075-xwbAUDD2qvtsuvLjjT2X,3/10/2026 14:47,0.000088,,,,0,108,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,641,477,Github,mud_parser_3_classifier,classifier
gen-1773154073-8SoaL8rGd1MUq2oMehzZ,3/10/2026 14:47,0.003601,,,,0,642,177,92,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3316,2834,Github,mud_parser_2,run2_keep
gen-1773154072-rj0voRc0qishcomIBEbq,3/10/2026 14:47,0.000639,,,0,0,900,126,0,0,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,2814,479,Github,mud_parser_3,run2_keep
gen-1773154071-AP0leKQPrdbSvewkkga6,3/10/2026 14:47,0.000088,,,,0,103,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,930,837,Github,mud_parser_3_classifier,classifier
gen-1773154070-VpxahxmPCCAz1bxjtxTy,3/10/2026 14:47,0.000416,,,0,0,515,38,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1945,1187,Github,mud_parser_3,run2_keep
gen-1773154070-3XJ0IFK2rPBe6nn2Qc2n,3/10/2026 14:47,0.002149,,,,0,636,74,38,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,2919,2850,Github,mud_parser_2,run2_keep
gen-1773154069-5Afc42J7cbRf4KNMKnAi,3/10/2026 14:47,0.000403,,,0,0,505,28,0,0,qwen/qwen3.5-397b-a17b-20260216,Together,standard,FALSE,TRUE,,stop,stop,1292,457,Github,mud_parser_3,run2_keep
gen-1773154068-6bmbRnU6FgUKFNEyDDXS,3/10/2026 14:47,0.000632,,,0,0,899,122,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,2755,507,Github,mud_parser_3,run2_keep
gen-1773154068-my9zNUnZT3wj7zWk1Lx0,3/10/2026 14:47,0.000085,,,,0,103,40,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,668,546,Github,mud_parser_3_classifier,classifier
gen-1773154067-Ekt9lkcFey5o6zKfHb1e,3/10/2026 14:47,0.000402,,,0,0,540,30,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1506,1008,Github,mud_parser_3,run2_keep
gen-1773154066-kUQH5lXXc5gpUyEvDsh8,3/10/2026 14:47,0.002031,,,,0,601,70,52,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3309,3221,Github,mud_parser_2,run2_keep
gen-1773154065-1WdF3XSxEuDp0JWPmRCw,3/10/2026 14:47,0.000297,,,0,0,577,31,0,0,qwen/qwen3.5-397b-a17b-20260216,Alibaba,standard,FALSE,TRUE,,stop,stop,1588,1113,Github,mud_parser_3,run2_keep
gen-1773154065-IVNQFa1ZuZTGTRe8EgyF,3/10/2026 14:47,0.000643,,,0,0,884,134,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,2974,477,Github,mud_parser_3,run2_keep
gen-1773154063-5OGGOkgOcZo3sahXRQkg,3/10/2026 14:47,0.000086,,,,0,100,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,1092,983,Github,mud_parser_3_classifier,classifier
gen-1773154063-pdlYJJU5Maf6RsgqUouV,3/10/2026 14:47,0.00046,,,0,0,609,36,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1729,1015,Github,mud_parser_3,run2_keep
gen-1773154062-l2TOht6QDNgaABih9Zgn,3/10/2026 14:47,0.002353,,,,0,641,88,55,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3453,3385,Github,mud_parser_2,run2_keep
gen-1773154061-JKCRolTd2SoIyOb0Zvdm,3/10/2026 14:47,0.000429,,,0,0,603,28,0,0,qwen/qwen3.5-397b-a17b-20260216,AtlasCloud,standard,FALSE,TRUE,,stop,stop,1663,1077,Github,mud_parser_3,run2_keep
gen-1773154061-gPRapYWbCpAl7NxLEgCX,3/10/2026 14:47,0.000087,,,,0,105,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,667,548,Github,mud_parser_2_classifier,classifier
gen-1773154061-siynjF3Wwtv0CzD30uTB,3/10/2026 14:47,0.000604,,,0,0,864,115,0,80,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,2678,484,Github,mud_parser_3,run2_keep
gen-1773154060-vaAjlKZGMuXnzJvxRNYd,3/10/2026 14:47,0.000501,,,0,0,644,32,0,0,qwen/qwen3.5-397b-a17b-20260216,Novita,standard,FALSE,TRUE,,stop,stop,1528,1024,Github,mud_parser_3,run2_keep
gen-1773154059-WvO0yllAeswPh0TvGoXG,3/10/2026 14:47,0.000567,,,0,0,931,68,0,96,mistralai/mistral-large-2512,Mistral,standard,FALSE,TRUE,,stop,stop,1443,433,Github,mud_parser_3,run2_keep
